id,title,link,district,bizcircle,tagList,onsale,onrent,year,housetype,cost,service,company,building_num,house_num,price,city,validdate
1111027374571,"桂花胡同",https://bj.lianjia.com/xiaoqu/1111027374571/,"东城","灯市口","近地铁5号线东四站",0,0,"1939年建成","平房","暂无信息","无物业管理服务","无开发商","60栋","241户",191491,bj,"2019-11-08 16:40:57.008995"
1111027376854,"多福巷",https://bj.lianjia.com/xiaoqu/1111027376854/,"东城","灯市口","近地铁5号线东四站",0,0,"1980年建成","板楼/平房","暂无信息","北京中建方圆房地产开发有限公司","北京人保房地产开发公司","8栋","23户",144174,bj,"2019-11-08 16:40:57.009153"
1111027373851,"灯市口北巷",https://bj.lianjia.com/xiaoqu/1111027373851/,"东城","灯市口","近地铁5号线东四站",0,0,"暂无信息","平房","暂无信息","暂无信息","无开发商","1栋","1户","暂无",bj,"2019-11-08 16:40:57.009576"
1111027373825,"灯市东口",https://bj.lianjia.com/xiaoqu/1111027373825/,"东城","灯市口","近地铁5号线灯市口站",0,0,"1990年建成","塔板结合","暂无信息","暂无信息","暂无信息","2栋","244户","暂无",bj,"2019-11-08 16:40:57.009698"
1111041138478,"富强胡同",https://bj.lianjia.com/xiaoqu/1111041138478/,"东城","灯市口","近地铁5号线东四站",0,0,"暂无信息","平房","暂无信息","暂无信息","暂无信息","10栋","37户","暂无",bj,"2019-11-08 16:40:57.009842"
1111042850279,"丰富胡同",https://bj.lianjia.com/xiaoqu/1111042850279/,"东城","灯市口","近地铁5号线灯市口站",0,0,"暂无信息","平房","暂无信息","暂无信息","暂无信息","3栋","10户","暂无",bj,"2019-11-08 16:40:57.009953"
1111027376796,"大豆腐巷",https://bj.lianjia.com/xiaoqu/1111027376796/,"东城","灯市口","近地铁5号线东四站",0,0,"1960年建成","板楼/平房","暂无信息","单位自管物业","无开发商","45栋","278户",129195,bj,"2019-11-08 16:40:57.010077"
1111027379347,"韶九胡同15号院",https://bj.lianjia.com/xiaoqu/1111027379347/,"东城","灯市口","近地铁5号线灯市口站",0,1,"1980年建成","板楼/平房","暂无信息","北京均豪物业管理有限责任公司","北京万馨房地产开发有限公司","5栋","389户","暂无",bj,"2019-11-08 16:40:57.010208"
1111027382349,"智德西巷",https://bj.lianjia.com/xiaoqu/1111027382349/,"东城","灯市口","",0,0,"暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","4户","暂无",bj,"2019-11-08 16:40:57.010330"
1111027378819,"骑河楼南巷",https://bj.lianjia.com/xiaoqu/1111027378819/,"东城","灯市口","",0,0,"1986年建成","板楼","暂无信息","暂无信息","暂无信息","9栋","50户","暂无",bj,"2019-11-08 16:40:57.010455"
1111027374555,"官房大院胡同",https://bj.lianjia.com/xiaoqu/1111027374555/,"东城","灯市口","近地铁5号线东四站",0,0,"1955年建成","板楼/平房","暂无信息","无","无开发商","22栋","76户",127031,bj,"2019-11-08 16:40:57.010576"
1111027374848,"国中大厦",https://bj.lianjia.com/xiaoqu/1111027374848/,"东城","灯市口","近地铁5号线灯市口站",0,0,"1997年建成","塔楼","30元/平米/月","单位自管物业","无开发商","1栋","366户","暂无",bj,"2019-11-08 16:40:57.010702"
